epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,7843.4,0.86047,0.93871,1.40355,0.72675,0.58258,0.6586,0.36152,1.0432,1.11238,1.74998,0.00477795,0.00477795,0.00477795
117,7910.49,0.84665,0.93157,1.39744,0.74582,0.57809,0.66026,0.36457,1.04231,1.11272,1.74752,0.00473255,0.00473255,0.00473255
118,7977.11,0.84296,0.91818,1.39774,0.73954,0.58034,0.66354,0.3664,1.03807,1.11445,1.74429,0.00468714,0.00468714,0.00468714
119,8044.01,0.83752,0.90836,1.38468,0.73517,0.58795,0.66256,0.3679,1.03298,1.10725,1.73729,0.00464173,0.00464173,0.00464173
120,8110.88,0.83753,0.91615,1.38539,0.73287,0.58415,0.6609,0.36724,1.03318,1.11761,1.73714,0.00459632,0.00459632,0.00459632
121,8177.66,0.83745,0.90724,1.38865,0.72978,0.57809,0.65706,0.36747,1.03081,1.11911,1.73751,0.00455091,0.00455091,0.00455091
122,8246.25,0.83903,0.91131,1.39149,0.75086,0.57059,0.65394,0.36623,1.03103,1.11825,1.74131,0.0045055,0.0045055,0.0045055
123,8314.64,0.8364,0.90625,1.38767,0.73149,0.57697,0.65718,0.36795,1.0266,1.11414,1.73432,0.00446009,0.00446009,0.00446009
124,8384.48,0.83224,0.89972,1.3747,0.7312,0.57865,0.65757,0.37076,1.02064,1.10938,1.72619,0.00441468,0.00441468,0.00441468
125,8453.34,0.82561,0.89652,1.36775,0.71707,0.58764,0.65858,0.37073,1.02195,1.11175,1.73134,0.00436927,0.00436927,0.00436927
126,8521.99,0.82713,0.89938,1.37062,0.69985,0.60112,0.65995,0.37169,1.02038,1.11688,1.73121,0.00432386,0.00432386,0.00432386
127,8591.59,0.82096,0.89628,1.36963,0.705,0.59719,0.6588,0.3737,1.01553,1.11887,1.71919,0.00427845,0.00427845,0.00427845
128,8661.19,0.82146,0.89361,1.36816,0.71895,0.5927,0.66101,0.37196,1.01886,1.11622,1.72437,0.00423305,0.00423305,0.00423305
129,8729.56,0.8217,0.89415,1.37472,0.71692,0.59438,0.65652,0.37348,1.01827,1.11551,1.722,0.00418764,0.00418764,0.00418764
130,8798.25,0.82381,0.8923,1.36973,0.7171,0.59551,0.6581,0.37334,1.01612,1.11297,1.71819,0.00414223,0.00414223,0.00414223
131,8867.05,0.81613,0.88715,1.36632,0.71944,0.59607,0.65981,0.37408,1.01462,1.10732,1.72028,0.00409682,0.00409682,0.00409682
132,8936.73,0.81801,0.88273,1.35962,0.72003,0.6,0.66516,0.37581,1.01399,1.09998,1.72171,0.00405141,0.00405141,0.00405141
133,9005.77,0.82032,0.89617,1.36146,0.73732,0.5882,0.66679,0.37645,1.01209,1.09927,1.71798,0.004006,0.004006,0.004006
134,9074.17,0.81128,0.87346,1.36127,0.72971,0.59151,0.66582,0.37675,1.01143,1.09828,1.71837,0.00396059,0.00396059,0.00396059
135,9142.96,0.81123,0.87672,1.35611,0.72886,0.592,0.66414,0.37779,1.01093,1.09496,1.71931,0.00391518,0.00391518,0.00391518
136,9211.21,0.80082,0.86821,1.34248,0.73319,0.59101,0.66556,0.37902,1.0089,1.09543,1.71765,0.00386977,0.00386977,0.00386977
137,9280.98,0.80326,0.86972,1.35044,0.73129,0.59157,0.66601,0.37839,1.01075,1.09256,1.72184,0.00382436,0.00382436,0.00382436
138,9350.05,0.79827,0.86264,1.34121,0.72983,0.58883,0.66521,0.37713,1.01241,1.09436,1.72523,0.00377895,0.00377895,0.00377895
139,9419.73,0.79809,0.85565,1.3418,0.72562,0.59133,0.6633,0.37616,1.01391,1.09683,1.72466,0.00373355,0.00373355,0.00373355
140,9488.6,0.80241,0.86204,1.34195,0.72547,0.5894,0.66293,0.37653,1.01244,1.0945,1.7215,0.00368814,0.00368814,0.00368814
141,9558.62,0.79379,0.85243,1.3298,0.72268,0.58999,0.66195,0.37608,1.01122,1.0963,1.71623,0.00364273,0.00364273,0.00364273
142,9627.51,0.79071,0.85404,1.32956,0.71969,0.58876,0.66385,0.37733,1.01117,1.09828,1.71589,0.00359732,0.00359732,0.00359732
143,9695.43,0.78855,0.85293,1.32891,0.72416,0.58708,0.66531,0.37783,1.01028,1.09462,1.71591,0.00355191,0.00355191,0.00355191
144,9763.34,0.78392,0.84616,1.32674,0.72834,0.5882,0.66574,0.37918,1.00853,1.09501,1.71357,0.0035065,0.0035065,0.0035065
145,9831.06,0.78531,0.83885,1.31893,0.72944,0.58708,0.66563,0.37786,1.0078,1.0969,1.71331,0.00346109,0.00346109,0.00346109
146,9900.2,0.79247,0.85074,1.32691,0.73581,0.58364,0.66445,0.37803,1.00765,1.09486,1.71616,0.00341568,0.00341568,0.00341568
