epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,19006.1,0.72713,0.76359,1.23476,0.74751,0.60843,0.69303,0.40564,0.9753,1.06288,1.7332,0.00271,0.00271,0.00271
164,19122.8,0.72633,0.75585,1.22969,0.73835,0.61353,0.69303,0.40642,0.97447,1.06219,1.73261,0.002665,0.002665,0.002665
165,19239.2,0.72211,0.75514,1.23184,0.73929,0.61492,0.69342,0.40789,0.97252,1.06152,1.733,0.00262,0.00262,0.00262
166,19354.7,0.72054,0.75145,1.22875,0.74167,0.61236,0.69215,0.40872,0.97056,1.06169,1.72542,0.002575,0.002575,0.002575
167,19469.8,0.72092,0.75532,1.23111,0.7413,0.61461,0.6935,0.40785,0.97068,1.0619,1.72702,0.00253,0.00253,0.00253
168,19588.1,0.72117,0.75129,1.2337,0.73158,0.62012,0.69323,0.40801,0.96962,1.06166,1.72718,0.002485,0.002485,0.002485
169,19703.2,0.71899,0.74948,1.22276,0.73079,0.62223,0.69236,0.40867,0.96909,1.0622,1.72844,0.00244,0.00244,0.00244
170,19819.3,0.71358,0.74739,1.21712,0.72788,0.62191,0.69276,0.40953,0.96875,1.06317,1.72984,0.002395,0.002395,0.002395
171,19934.8,0.70949,0.74247,1.22488,0.73494,0.61854,0.69305,0.4104,0.96735,1.06012,1.72778,0.00235,0.00235,0.00235
172,20049.3,0.70752,0.74037,1.22225,0.73603,0.61685,0.69286,0.411,0.96574,1.06075,1.72525,0.002305,0.002305,0.002305
173,20167,0.70909,0.7443,1.22382,0.73936,0.61461,0.69293,0.41105,0.96466,1.05843,1.7243,0.00226,0.00226,0.00226
174,20282.1,0.70392,0.72963,1.21239,0.75079,0.61067,0.693,0.41129,0.96357,1.05811,1.72426,0.002215,0.002215,0.002215
175,20397.2,0.70454,0.73763,1.21517,0.75408,0.60637,0.69282,0.41197,0.96201,1.05708,1.72326,0.00217,0.00217,0.00217
176,20513.7,0.70313,0.73476,1.20949,0.75761,0.60506,0.69258,0.41211,0.96056,1.05427,1.72174,0.002125,0.002125,0.002125
177,20628.5,0.7012,0.72604,1.21611,0.75636,0.6073,0.69266,0.41148,0.96028,1.05317,1.72233,0.00208,0.00208,0.00208
178,20742.8,0.70258,0.73063,1.21825,0.75393,0.60787,0.69318,0.4116,0.96014,1.05433,1.72281,0.002035,0.002035,0.002035
179,20858,0.69956,0.73034,1.20857,0.75998,0.60674,0.69374,0.41374,0.95994,1.05489,1.72352,0.00199,0.00199,0.00199
180,20972.6,0.70032,0.73089,1.20905,0.75758,0.60674,0.69368,0.41312,0.95944,1.05506,1.72257,0.001945,0.001945,0.001945
181,21087.1,0.69748,0.72488,1.20605,0.758,0.6073,0.69422,0.41349,0.95877,1.05634,1.72255,0.0019,0.0019,0.0019
182,21204.1,0.69734,0.72296,1.2063,0.75757,0.60567,0.69326,0.41331,0.95831,1.05674,1.72262,0.001855,0.001855,0.001855
183,21322.7,0.6864,0.71842,1.20046,0.75828,0.60449,0.69168,0.41212,0.95817,1.05501,1.72318,0.00181,0.00181,0.00181
184,21438.8,0.69129,0.71314,1.20433,0.74897,0.61124,0.69281,0.41238,0.95772,1.05561,1.72228,0.001765,0.001765,0.001765
185,21553.1,0.6933,0.72059,1.20398,0.7513,0.61011,0.69222,0.41202,0.95711,1.05354,1.72171,0.00172,0.00172,0.00172
186,21667.5,0.69173,0.7179,1.20682,0.75113,0.60955,0.6933,0.41264,0.95721,1.05467,1.72256,0.001675,0.001675,0.001675
