epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,9826.3,0.8872,0.8955,1.41056,0.7163,0.58583,0.65852,0.36126,1.04705,1.01405,1.76184,0.0046,0.0046,0.0046
122,9907.76,0.87753,0.88417,1.39923,0.71975,0.58371,0.66039,0.36139,1.04305,1.01225,1.75625,0.004555,0.004555,0.004555
123,9989.3,0.87115,0.87693,1.39802,0.71852,0.5851,0.66058,0.36126,1.04087,1.01922,1.75405,0.00451,0.00451,0.00451
124,10070.9,0.87356,0.86586,1.38941,0.72262,0.58539,0.65881,0.36302,1.03678,1.01469,1.74879,0.004465,0.004465,0.004465
125,10152.6,0.87573,0.87199,1.38964,0.73875,0.5809,0.66276,0.36496,1.03191,1.00932,1.74272,0.00442,0.00442,0.00442
126,10233.7,0.87072,0.87472,1.39026,0.74476,0.57702,0.66406,0.36505,1.03431,1.01026,1.74922,0.004375,0.004375,0.004375
127,10315.1,0.8717,0.87396,1.38852,0.72771,0.59007,0.66745,0.36603,1.03423,1.01037,1.75086,0.00433,0.00433,0.00433
128,10396.5,0.86382,0.86768,1.38346,0.73295,0.5809,0.66538,0.36451,1.0356,1.0137,1.75512,0.004285,0.004285,0.004285
129,10479.6,0.86309,0.86094,1.39351,0.73145,0.583,0.66777,0.36456,1.0315,1.01234,1.7419,0.00424,0.00424,0.00424
130,10561.5,0.86246,0.86518,1.38871,0.72234,0.59775,0.67018,0.36765,1.0282,1.01123,1.73397,0.004195,0.004195,0.004195
131,10644.4,0.86224,0.86429,1.38229,0.72517,0.59045,0.67052,0.36578,1.03072,1.01026,1.74122,0.00415,0.00415,0.00415
132,10727.4,0.86399,0.85779,1.38602,0.73129,0.57528,0.66853,0.36581,1.03209,1.01283,1.7475,0.004105,0.004105,0.004105
133,10810.5,0.8607,0.8595,1.38516,0.74564,0.57416,0.66601,0.36585,1.03228,1.01192,1.74565,0.00406,0.00406,0.00406
134,10893.5,0.85507,0.85315,1.37849,0.75709,0.56206,0.66348,0.36336,1.02926,1.01163,1.74539,0.004015,0.004015,0.004015
135,10978.8,0.85431,0.85289,1.37231,0.76638,0.55843,0.66213,0.36221,1.02958,1.01213,1.74976,0.00397,0.00397,0.00397
136,11062.7,0.85089,0.84745,1.36873,0.76382,0.55787,0.65913,0.36279,1.02705,1.01289,1.74705,0.003925,0.003925,0.003925
137,11146.6,0.84792,0.84126,1.37087,0.76909,0.55955,0.66257,0.36451,1.02733,1.00974,1.74809,0.00388,0.00388,0.00388
138,11230.6,0.84504,0.84019,1.36523,0.75971,0.5618,0.66307,0.36373,1.0265,1.00314,1.75148,0.003835,0.003835,0.003835
139,11314.3,0.84766,0.8456,1.35839,0.74676,0.56798,0.66276,0.36486,1.02521,1.00227,1.75146,0.00379,0.00379,0.00379
140,11399.7,0.85014,0.84263,1.37436,0.75417,0.56461,0.66316,0.36842,1.01652,0.99504,1.73473,0.003745,0.003745,0.003745
141,11483.7,0.84057,0.83689,1.35609,0.75593,0.56292,0.66275,0.36971,1.01572,0.99266,1.73358,0.0037,0.0037,0.0037
142,11567.1,0.83997,0.82997,1.35724,0.74881,0.57135,0.663,0.37139,1.01703,0.99435,1.7432,0.003655,0.003655,0.003655
143,11650.9,0.83975,0.83099,1.36217,0.75041,0.57092,0.66518,0.37156,1.01348,0.99248,1.73378,0.00361,0.00361,0.00361
144,11736.3,0.83308,0.82458,1.35273,0.77311,0.56124,0.6636,0.37284,1.01313,0.98964,1.73436,0.003565,0.003565,0.003565
145,11819.1,0.83434,0.82129,1.35205,0.7781,0.55955,0.66337,0.37143,1.01008,0.99255,1.72713,0.00352,0.00352,0.00352
146,11902.3,0.83485,0.82737,1.35595,0.7748,0.56292,0.66685,0.37246,1.00971,0.99096,1.72784,0.003475,0.003475,0.003475
